proj_id,regis_id,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,Firm Name,permit_us_investment,AIMC Category,type,last_upd_date,asset_lv3_name,asset_lv3_code,asset_lv2_name,asset_lv2_code,asset_lv1_name,asset_lv1_code,status
M0051_2556,MF0217_2556,กองทุนเปิดแอสเซทพลัสไพร์ม 4,Asset Plus Prime 4,ASP-PRIME4,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0417_2560,MF0370_2560,กองทุนเปิด แอสเซทพลัส โรโบติกส์,Asset Plus Robotics,ASP-ROBOT,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0542_2560,MF0473_2560,กองทุนเปิด แอสเซทพลัส โรโบติกส์ เพื่อการเลี้ยงชีพ,Asset Plus Robotics RMF,ASP-ROBOTRMF,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Global Equity,RMF,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0257_2552,265_2552,กองทุนเปิดแอสเซทพลัสเอสแอนด์พี 500,Asset Plus S&P 500,ASP-S&P500,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,US Equity,Other,2018-12-17T05:05:56,US Equity,EQUS,ตราสารทุนสหรัฐฯ,EQUS,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0333_2560,MF0322_2560,กองทุนเปิด แอสเซทพลัส สมอล แอนด์ มิด แคป อิควิตี้,Asset Plus Small and Mid Cap Equity,ASP-SME,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Equity Small - Mid Cap,Other,2018-12-17T05:05:56,Equity Small - Mid Cap,EQSM,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0568_2560,MF0472_2560,กองทุนเปิด แอสเซทพลัส สมอล แอนด์ มิด แคป อิควิตี้ หุ้นระยะยาว,Asset Plus Small and Mid Cap Equity LTF,ASP-SMELTF,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Equity Small - Mid Cap,LTF,2018-12-17T05:05:56,Equity Small - Mid Cap,EQSM,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0821_2556,MF0775_2556,กองทุนเปิดแอสเซทพลัสสตาร์ 9,Asset Plus Stars 9,ASP-STARS9,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0134_2554,MF0712_2556,กองทุนเปิดแอสเซทพลัส Strategic,Asset Plus Strategic Investment,ASP-STRATEGIC,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Foreign Investment Allocation,Other,2018-12-17T05:05:56,Foreign Investment Allocation,,,,,,unavailable
M0318_2554,MF0282_2554,กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 2,Asset Plus Taweesab Fixed Income 2,ASP-TFIXED2,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0375_2554,MF0335_2554,กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 3,Asset Plus Taweesab Fixed Income 3,ASP-TFIXED3,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0301_2552,305_2552,กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 5,Asset Plus Taweesab Fixed Income 5,ASP-TFIXED5,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0610_2551,497_2551,กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 7,Asset Plus Taweesab Fixed Income 7,ASP-TFIXED7,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0738_2554,MF0517_2554,กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 9,Asset Plus Taweesab Fixed Income 9,ASP-TFIXED9,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0104_2557,MF0294_2557,กองทุนเปิดแอสเซทพลัสหุ้นไทย,Asset Plus Thai Equity,ASP-THEQ,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0629_2560,MF0009_2561,กองทุนเปิด แอสเซทพลัส เวียดนาม โกรท ฟันด์,Asset Plus Vietnam Growth,ASP-VIET,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0715_2548,140_2548,กองทุนเปิดแอสเซทพลัสตราสารหนี้ 2,Asset Plus Fixed Income 2,ASP2,RG,C0000005022,"Asset Plus Fund Management Co., Ltd.",N,Short Term General Bond,Other,2018-12-17T05:05:56,Short Term General Bond,FIXGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0023_2547,041_2547,กองทุนเปิดบีแอ็คทีฟ,B-active,B-ACTIVE,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Aggressive Allocation,Other,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0057_2559,MF0140_2559,กองทุนเปิดบัวหลวงหุ้นอาเซียน,Bualuang ASEAN Equity,B-ASEAN,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,ASEAN Equity,Other,2018-12-17T05:05:56,ASEAN Equity,EQASEAN,ตราสารทุนอาเซียน,EQASEAN,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0148_2560,MF0238_2560,กองทุนเปิดบัวหลวงหุ้นอาเซียนเพื่อการเลี้ยงชีพ,Bualuang ASEAN Equity RMF,B-ASEANRMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,ASEAN Equity,RMF,2018-12-17T05:05:56,ASEAN Equity,EQASEAN,ตราสารทุนอาเซียน,EQASEAN,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0663_2557,MF0210_2558,กองทุนเปิดบัวหลวงหุ้นเอเชีย,Bualuang Asia Equity,B-ASIA,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Asia Pacific Ex Japan,Other,2018-12-17T05:05:56,Asia Pacific Ex Japan,EQASxJP,ตราสารทุนเอเชีย(ไม่รวมญี่ปุ่น),EQASxJP,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0404_2560,MF0388_2560,กองทุนเปิดบัวหลวงภารตะ,Bualuang Bharata,B-BHARATA,RG,C0000000329,"BBL Asset Management Co., Ltd.",-,India Equity,Other,2018-12-17T05:05:56,India Equity,EQIN,ตราสารทุนอินเดีย,EQINDIA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0651_2560,MF0062_2561,กองทุนเปิดบัวหลวงหุ้นจีน,Bualuang China Equity,B-CHINE-EQ,RG,C0000000329,"BBL Asset Management Co., Ltd.",-,Greater China Equity,Other,2018-12-17T05:05:56,Greater China Equity,EQCH,ตราสารทุนจีน,EQCHINA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0033_2544,026_2545,กองทุนเปิดบีเฟล็กซ์,B-flex,B-FLEX,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Conservative Allocation,Other,2018-12-17T05:05:56,Conservative Allocation,,,,,,unavailable
M0349_2558,MF0505_2558,กองทุนเปิดบัวหลวงหุ้นโกลบอล,Bualuang Global Equity,B-GLOBAL,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0495_2558,MF0574_2558,กองทุนเปิดบัวหลวงหุ้นโกลบอลเพื่อการเลี้ยงชีพ,Bualuang Global Equity RMF,B-GLOBALRMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Global Equity,RMF,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0282_2559,MF0365_2559,กองทุนเปิดบัวหลวงไฮยิลด์ (เฮดจ์ 75) ห้ามขายผู้ลงทุนรายย่อย,Bualuang HY (Hdg 75) not for Rtail Inves,B-HY (H75) AI,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,High Yield Bond,Other,2018-12-17T05:05:56,High Yield Bond,FIXHY,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0311_2559,MF0364_2559,กองทุนเปิดบัวหลวงไฮยิลด์ (อันเฮดจ์) ห้ามขายผู้ลงทุนรายย่อย,Bualuang HY (Unhdg) not for Rtail Inves,B-HY (UH) AI,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,High Yield Bond,Other,2018-12-17T05:05:56,High Yield Bond,FIXHY,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0121_2560,MF0208_2560,กองทุนเปิดบัวหลวงอินคัม,Bualuang Income,B-INCOME,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Aggressive Allocation,Other,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0452_2560,MF0475_2560,กองทุนเปิดบัวหลวงหุ้นอินเดียมิดแคปเพื่อการเลี้ยงชีพ,Bualuang India Mid Cap RMF,B-INDIAMRMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",-,India Equity,RMF,2018-12-17T05:05:56,India Equity,EQIN,ตราสารทุนอินเดีย,EQINDIA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0012_2537,035_2537,กองทุนเปิดบัวหลวงโครงสร้างพื้นฐาน,Bualuang Infrastructure,B-INFRA,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0667_2559,MF0102_2560,กองทุนเปิดบัวหลวงโกลบอลอินโนเวชั่นและเทคโนโลยี,Bualuang Global Innovation & Technology,B-INNOTECH,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0570_2547,087_2547,กองทุนเปิดบัวหลวงหุ้นระยะยาว,Bualuang Long - Term Equity,B-LTF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,LTF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0772_2557,MF0811_2557,กองทุนเปิดบัวหลวงหุ้นญี่ปุ่น,Bualuang Nippon Equity,B-NIPPON,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Japan Equity,Other,2018-12-17T05:05:56,Japan Equity,EQJP,ตราสารทุนญี่ปุ่น,EQJP,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0943_2555,MF0500_2556,กองทุนผสมบีซีเนียร์สำหรับวัยเกษียณ,B Senior Citizen Mixed,B-SENIOR,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Conservative Allocation,Other,2018-12-17T05:05:56,Conservative Allocation,,,,,,unavailable
M0556_2560,MF0023_2561,กองทุนผสมบีซีเนียร์สำหรับวัยเกษียณ เอ็กซ์ตร้า,B Senior Citizen Extra Mixed,B-SENIOR-X,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Conservative Allocation,Other,2018-12-17T05:05:56,Conservative Allocation,,,,,,unavailable
M0775_2554,MF0749_2555,กองทุนเปิดบัวหลวง Small-Mid Cap เพื่อการเลี้ยงชีพ,Bualuang Small-Mid Cap RMF,B-SM-RMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity Small - Mid Cap,RMF,2018-12-17T05:05:56,Equity Small - Mid Cap,EQSM,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0419_2560,MF0412_2560,กองทุนรวมบัวหลวงหุ้นธรรมาภิบาลไทย,Bualuang Thai Equity CG,B-THAICG,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0934_2547,030_2548,กองทุนเปิดบัวหลวงธนทวี,Bualuang Thanatavee Fixed Income,B-TNTV,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Short Term General Bond,Other,2018-12-17T05:05:56,Short Term General Bond,FIXGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0089_2561,MF0124_2561,กองทุนเปิดบัวหลวงทศพลเพื่อการเลี้ยงชีพ,Bualuang Top-Ten RMF,B-TOPTENRMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0350_2554,MF0498_2555,กองทุนเปิดบัวหลวงตราสารหนี้ภาครัฐ,Bualuang Treasury,B-TREASURY,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Money Market Government,Other,2018-12-17T05:05:56,Money Market Government,FIXMMGOV,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0991_2550,369_2550,กองทุนเปิดบัวหลวงหุ้น 25% เพื่อการเลี้ยงชีพ,Bualuang Equity 25% RMF,B25RMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Conservative Allocation,RMF,2018-12-17T05:05:56,Conservative Allocation,,,,,,unavailable
M0034_2538,012_2538,กองทุนเปิดบัวหลวงปัจจัย 4,Bualuang Basic,BBASIC,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0439_2559,MF0472_2559,กองทุนเปิดบัวหลวงปัจจัย 4 หุ้นระยะยาวปันผล,Bualuang Basic Dividend LTF,BBASICDLTF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,LTF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0237_2557,MF0316_2557,กองทุนเปิดบัวหลวงปัจจัย 4 เพื่อการเลี้ยงชีพ,Bualuang Basic RMF,BBASICRMF,RG,C0000000329,"BBL Asset Management Co., Ltd.",Y,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
